number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
21704,Матвієвська Ганна Вячеславівна,Орджонікідзевський районний суд міста Харкова,суддя,898c6f0d-4058-4235-893c-46f88a89c1b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27321,Маслов Микола Іванович,Орджонікідзевський районний суд міста Харкова,суддя,c7ddeb87-6296-4bdd-aec3-cacd53f1b494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63499,Бугера Олена Валеріївна,Орджонікідзевський районний суд міста Харкова,суддя,f485a348-9536-41ad-b467-62c431301abc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77231,Клименко Андрій Миколайович,Орджонікідзевський районний суд міста Харкова,суддя,1805e463-2509-4ba7-bd72-ebee49ee362f,,,,,,,,,,,,,,,,,,,,,25000,,,,,,,,,,,,2746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44102,Смілянський Євгеній Анатолійович,Оржицький районний суд Полтавської області,суддя,b663c86f-b224-4dbc-b970-1c6d662608b4,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,,48148,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25231,,,,,
10787,Галчанський Сергій Вікторович,Оріхівський районний суд Запорізької області,суддя,adef3204-1ec9-4a61-8898-0ef91bdf9dce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15351,Гуцал Оксана Петрівна,Оріхівський районний суд Запорізької області,суддя,77df1a78-af3a-4b76-aded-22bf4f294f26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20425,Щербань Лариса Сергіївна,Оріхівський районний суд Запорізької області,суддя,8eed6385-22be-4dc2-935d-ba670bc4eb98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33757,Шудрик Анатолій Андрійович,Оріхівський районний суд Запорізької області,суддя,215b5260-e35a-4ef5-a9c0-6730fa47c74e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43935,Фісун Неоніла Вікторівна,Оріхівський районний суд Запорізької області,суддя,31b63f32-3ce2-40e5-bc13-3ae7452260ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71091,Смокович Михайло Васильович,Оріхівський районний суд Запорізької області,суддя,b4a54886-6e73-4467-8b6e-bff2f6476daf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88302,Мінаєв Михайло Миколайович,Оріхівський районний суд Запорізької області,суддя,2ea00173-ad25-4b06-b478-7c9d9d799de3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99045,Плечищева Оксана Валентинівна,Оріхівський районний суд Запорізької області,суддя,70ef1c6c-2dce-4e67-8100-ce0259add1b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20053,Поліщук Тамара Миколаївна,Острозький районний суд Рівненської області,Суддя,2818524f-21d9-495b-89ca-94b192ff7162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31599,Василевич Олег Вікторович,Острозький районний суд Рівненської області,суддя,faf33092-4bca-4b7d-b197-3315e3231d78,,,,,,,,,,,,,,,,,,,,,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53214,,,,,
47106,Назарук Володимир Антонович,Острозький районний суд Рівненської області,Суддя,212a3988-f371-4b05-a554-b9016c80d962,,,,,,,,,,,,,,,,,,,,90000,,,,,,,,,,,,,15700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89726,Венгерчук Алла Олександрівна,Острозький районний суд Рівненської області,Суддя,ff5b5f48-555b-4d73-aef2-94bb83cf0cad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8618,Сидоренко Роман Васильович,Охтирський міськрайонний суд Сумської обл. ,суддя,dee4a028-e0fa-4bbe-bb55-f4f517ec9cbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49453,Олійник Оксана Вікторівна,Охтирський міськрайонний суд Сумської області,суддя,cf28e272-c2d4-4fd4-bb8a-32a34eef0d24,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,3002,,,,191016,4501,,,,,,,,,,,,,,,,,,,,,,2800,,,,,,,598,,,,,
52101,Ільченко Валентина Миколаївна,Охтирський міськрайонний суд Сумської області,суддя,9f99c460-6372-410b-bd7d-1f29c9ce6eb2,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,
68846,Мовчан Наталя Володимирівна,Охтирський міськрайонний суд Сумської області,суддя,3c30ba41-cd02-405e-af41-096f929b5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83434,Плотникова Наталія Борисівна,Охтирський міськрайонний суд Сумської області,суддя,37c5fd86-78fe-453f-a965-cfb6f0a5109d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86607,Соколова Наталія Олександрівна,Охтирський міськрайрнний суд Сумської області,суддя,498a67c8-5ea0-4f5e-8306-c7231208617e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59396,Шевиріна Тетяна Дмитрівна,Очаківський міськрайонний суд Миколаївської області,суддя,98a89aa4-a6c4-4b1a-93dd-172283aad4f8,,,,,,,,,,,,,,,,,,,,20000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000,53000,,,,,,,,,,3662,6193,,,,
85481,Салій Ольга Володимирівна,Очаківський міськрайонний суд Миколаївської області,суддя,cca8859e-7c1a-4a11-82d3-251cd94cb583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85840,Рак Лариса Миколаївна,Очаківський міськрайонний суд Миколаївської області,суддя,fd831ba8-0e19-4b18-957a-181c6013dd44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99855,Легкошерст Юлія Вікторівна,П'ятихатський районний суд Дніпропетровської області,суддя,3ec4add1-9beb-4129-b408-ce6304ab6f09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53818,Резніченко Микола Сергійович,П’ятихатський районний суд Дніпропетровської області,суддя,34f7241c-b2ce-4e48-985a-8f1523ffdc27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49687,Семенников Олександр Юрійович,"П""ятихатський районний суд Дніпропетровської області",суддя,424a041d-689b-42be-9bef-8818745342e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67020,Тимченко Сергій Олександрович,Павлоградський міськрайонний суд,суддя,490efddb-a171-43ca-8dfe-426b783b0d93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15159,Головін Валерій Олександрович,Павлоградський міськрайонний суд Дніпропетровської області,Суддя,29ece21c-0ada-4ad5-bfe3-bd7a40399a9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18234,Врона Анна Олегівна,Павлоградський міськрайонний суд Дніпропетровської області,суддя,acca7daf-d8f2-4da7-a87b-0659ae685247,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20306,Бондаренко Вікторія Михайлівна,Павлоградський міськрайонний суд Дніпропетровської області,суддя,4e8e768c-0c14-4be0-94ab-da94412ff186,,,,,,,,,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21989,Щербина Олександр Олександрович,Павлоградський міськрайонний суд Дніпропетровської області,Суддя,49fe4be4-4a28-4b81-b194-91a1ba7cc3c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24407,Мицак Мар'ян Степанович,Павлоградський міськрайонний суд Дніпропетровської області,суддя,15863ec1-3c9c-43b1-b413-6c0b96e8a656,,,,,,,,,,,,,,,,,,,,,10900,,,,,,,,,,,,,1124,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,
31534,Юдіна Світлана Геннадіївна,Павлоградський міськрайонний суд Дніпропетровської області,суддя,00f51693-c2d3-40d5-99d0-3691913fcbe8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36389,Палюх Тетяна Дмитрівна,Павлоградський міськрайонний суд Дніпропетровської області,Суддя,9b89330d-935a-4b15-ae9a-6a56bc4d9657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49233,Обора Зоряна Богданівна,Павлоградський міськрайонний суд Дніпропетровської області,суддя,79f03e2d-188f-4d38-a4bb-8e5230ab8b80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61656,Перекопський Микола Миколайович,Павлоградський міськрайонний суд Дніпропетровської області,суддя,8e981ec1-01be-430f-a3e0-049e03c6fd0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63448,Боженко Лариса Володимирівна,Павлоградський міськрайонний суд Дніпропетровської області,суддя,c55fe0fc-7583-499a-b98a-c084c12db478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74284,Болдирєва Уляна Миколаївна,Павлоградський міськрайонний суд Дніпропетровської області,суддя,f3f3ce8a-d142-429f-9bdd-dd4325b3b008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95932,Шаповалова Ірина Сергіївна,Павлоградський міськрайонний суд Дніпропетровської області,Суддя,acaaf471-db78-4097-ace3-cd7e9a508278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99252,Бабій Сергій Олександрович,Павлоградський міськрайонний суд Дніпропетровської області,суддя,51b32ff6-1e53-49cd-b815-e8d73414441d,3000,,,,,,,,20000,,,,,,,,,46000,,,65000,,,,,,,,18,,,,19395,,,,,,,,,,,,,,,,,,,,3300,,,,,,,,,,5881,,,,,
71482,Мельник Юрій Анатолійович,Павлоградський міськрайонний суд Дніпропетровської області ,суддя,083b73fb-9738-411e-a20f-88713d0c3ac4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86344,Косюк Анатолій Петрович,Павлоградський міськрайонний суд Дніпропетровської області ,суддя,4fe540b4-971c-4ba9-9521-9064514331a7,,,,,,,,,,,,,,,,,,,,20000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Закревський Володимир Іванович,Первомайський міськрайонний суд Миколаївської області,Суддя,1b17ee86-5bd5-4a01-9747-b17322f39d0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31630,Фортуна Тетяна Юріївна,Первомайський міськрайонний суд Миколаївської області,суддя,391420de-25f4-4ed6-a8af-204ec280b212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43801,Шикеря Ірина Анатоліївна,Первомайський міськрайонний суд Миколаївської області,суддя,a4b3dd95-7722-434d-a7b9-0bd34487bad4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46735,Мельничук Олександр Володимирович,Первомайський міськрайонний суд Миколаївської області,суддя,25477f3b-aa2c-4e73-8d5e-63f59f19fde5,,,,,,,,,,,,,,,,,,,,72000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46762,Маржина Тетяна Валеріївна,Первомайський міськрайонний суд Миколаївської області,суддя,1700c70c-c04d-435e-be72-2cb787e8553e,,,,,,,,,,,,,,,,,,,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51943,Сотська Світлана Олексіївна,Первомайський міськрайонний суд Миколаївської області,Суддя,5796b80e-d5ed-4b7a-a2c7-53c2c6519090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79297,Паньков Денис Анатолійович,Первомайський міськрайонний суд Миколаївської області,Суддя,23c0c8a1-be4f-4e42-9612-c5624d731334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82590,Хемич Оксана Богданівна,Первомайський міськрайонний суд Миколаївської області,суддя,d25d1f7a-956a-493a-b67a-283991077f62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101532,Максютенко Оксана Анатоліївна,Первомайський міськрайонний суд Миколаївської області,суддя,0a596cee-baad-4c96-afab-77654ed2c0c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12573,Медведєва Наталія Анатоліївна,Первомайський міськрайонний суд Миколаївської області ,суддя,3ad5afe9-abbd-40b1-857b-b6b9c992b68f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19484,Літвіненко Тетяна Яківна,Первомайський міськрайонний суд Миколаївської області ,суддя,7c364b04-a22a-4b5e-82f6-cf63a21b0352,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000,,,,,
66455,Босняк Михайло Михайлович,Первомайський міськрайонний суд Хакрівської області,суддя,97bfd025-bded-46d1-9307-a5d3610ec751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50267,Страхова Ірина Петрівна,Первомайський міськрайонний суд Харківської області,Суддя,221ca7b2-0e09-4a19-9514-6388dfa6b780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86005,Кочнєв Олег Володимирович,Первомайський міськрайонний суд Харківської області,суддя,4dc7aceb-41f1-4f18-8b84-69d7f01bdf0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92432,Библів Станіслав Володимирович,Первомайський міськрайонний суд Харківської області,суддя,ef3a0168-c361-49a7-8087-bc679b149bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97621,Афанасьєв Вадим Олексійович,Первомайський Міськрайонний суд Харківської області,суддя,1236f0d9-3743-43ef-997c-1de08d462645,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69526,Жуков Павло Мирославович,Перевальський районний суд Луганської області,суддя,2f028537-736b-4983-93b3-f271524d5566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99969,Сініцин Едуард Миколайович,Перевальський районний суд Луганської області,суддя,2a452058-fbe2-4748-b6b4-7e77b017cdf9,,,,,,,,,,,,,,,,,,,,,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10900,,,,,,,,,,,,,,,
18459,Гуняк Олександра Ярославівна,Перемишлянський районний суд Львівської області,суддя,a7860ea5-056b-41ff-9ab2-eb97025c17ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99471,Борняк Роман Орестович,Перемишлянський районний суд Львівської області,суддя,6fdc2ea9-e50c-4d39-bc9f-6aa28b134a00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100682,Амарович Віктор Петрович,Перечинський районний суд Закарпатської області,суддя,0e56374e-2efb-4158-a5ab-34a2295a4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,Опанасюк Ігор Олександрович,Переяслав - Хмельницький міськрайонний суд,суддя,5b59e2d0-1549-41ab-adac-840e59a883ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63223,Потоцький Віктор Васильович,Переяслав-Хмельницький міськрайонний суд,суддя,1ad430d4-0681-4343-8d26-59bda365c6e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,Керекеза Ярослава Ігорівна,Переяслав-Хмельницький міськрайонний суд Київської області,суддя,bfb6a724-fd8d-417c-b57f-4026f172ac63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,Залеська Антоніна Олександрівна,Переяслав-Хмельницький міськрайонний суд Київської області,суддя,0f5a3af4-c874-456f-bd50-be6376c663d8,,,,,,,,,,,,,,,,,,,,20411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33245,Колодко Леоніда Володимирівна,Переяслав-Хмельницький міськрайонний суд Київської області,суддя,e2248fda-915e-4328-a876-70f82c9d1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53248,Свояк Дмитро Віталійович,Переяслав-Хмельницький міськрайонний суд Київської області,суддя,c8919faa-ea8d-408b-b620-e69459673ddd,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7356,Демиденко Степан Миколайович,Першотравенський міський суд Дніпропетровської області,Суддя,9b47b84c-0330-4848-a187-6cdd068ac662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79512,Кривошея Світлана Станіславівна,Першотравенський міський суд Дніпропетровської області,суддя,bbda7aec-f9df-4b17-9a97-c3e699142a9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26242,Скудін Володимир Євгенович,Першотравневий районний суд Донецької області,суддя,140ee505-3a95-4477-813a-bd0c3f7a1d6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38876,Демочко Дмитро Олександрович,Першотравневий районний суд Донецької області,суддя,3af74096-ac2d-4397-9cba-85f7a512304a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55913,Топузова Наталія Михайлівна,Першотравневий районний суд Донецької області,суддя,6a35b199-1c3c-4dba-9e26-bb7f07072e0f,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21784,Скуляк Ігор Анатолійович,Першотравневий районний суд м. Чернівці,Суддя,2fc2dc07-65f4-4b00-860a-1c13dd2c563c,,,,,,,,,,,,,,,,,,,,600050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60002,,,,,,,,,,,,,,,,
