number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
9663,Шибінський Андрій Вікторович,Старокостянтинівська місцева прокуратура,прокурор,75c1da7f-f2dd-4d8a-a64b-1ed403fbc82d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9997,Михайлюк Катерина Костянтинівна,Дніпропетровська місцева прокуратура №3 Дніпропетровської області ,прокурор,1c2812b0-b62c-479c-a7a7-97f1a57d6214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10078,Ярошенко Дмитро Дмитрович,Чернігівська місцева прокуратура,прокурор,3a501dd2-266e-4552-b730-513f2eca64f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132,Кейдун Дмитро Борисович,Прокуратура Харківської області,Прокурор,2edb838a-6f04-40ec-8581-87ba7b55b963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,Михайлова Анна Олександрівна,Прилуцька місцева прокуратура,прокурор,dcaa75e6-94e9-496e-96e1-a2fa473f4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,Суботін Денис Васильович,Одеська місцева прокуратура №4 Одеської області,Прокурор,a0850c8d-4979-461b-adb7-61a94487bbcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250,Павлик Вікторія Леонідівна,Красноармійська місцева прокуратура Донецької області,прокурор,9cf4f4eb-30b3-4e04-b3a7-1e78f584d931,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434,Шевченко Максим Сергійович,Криворізька місцева прокуратура №1 Дніпропетровської області,Прокурор,193a1e08-e581-41a9-9123-3f8adae8df5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10604,Сороченко Ольга Валеріївна,прокуратура Приморсього району м.Одеси Одеської області,прокурор,c9422237-8d7f-4cbf-8fe2-87680c3ad1e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10625,Корж Дмитро Володимирович,Криворізька місцева прокуратура № 1 Дніпропетровської області,прокурор,47a188b1-0108-415b-87ca-5da9e4493024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10703,Скороход Інна Володимирівна,Криворізька місцева прокуратура №1 Дніпропетровської області,прокурор,7dfd91df-30e6-47d6-9aff-7eb94e9a98e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10800,Верховська Наталя Вікторівна,Херсонська місцева прокуратура Херсонської області,прокурор,6fd2d236-cf73-4206-87a4-ac7b6a3226d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10944,Малишева Юлія Владиславівна,Київська місцева прокуратура №8,прокурор,dab21943-8dec-41f2-bd97-73b25eba0ff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11076,Панчин Олександр Сергійович,Херсонська місцева прокуратура Херсонської області,прокурор,f531d2c5-32c3-4941-b919-9d7e7df9f776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204,Налапко Світлана Степанівна,Комінтернівська місцева прокуратура Одеської області,прокурор,f02c0245-3b6a-4b6e-a606-7a8030a5b3a6,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11234,Романів Дмитро Ярославович,Підволочиський відділ Кременецької місцевої прокуратури,прокурор,58f8ee0e-dda4-4c1a-8fc3-c75af1c5e440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11247,Березовська Анастасія Володимирівна,Запорізька місцева прокуратура № 2 Запорізької області,прокурор,9cbca94c-76aa-4648-be8b-c1b52ff6d5bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11898,Гроза Юлія Валеріївна,Драбівський відділ Золотоніської місцевої прокуратури Черкаської області,прокурор,d59e25cd-0583-4564-b850-b90e00e3d30f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11972,Фролов Олександр Сергійович,Херсонська місцева прокуратура Херсонської області,прокурор,d17f975e-860f-4604-899e-cceff1b9cdb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12106,САВЧЕНКО ВИТАЛИЙ АНДРЕЕВИЧ,Таращанський відділ Кагарлицької місцевої прокуратури Київської області,прокурор,00d65dc0-0821-413d-84a6-9efab54990b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12135,Копилов Едуард Володимирович,Дніпропетровська місцева прокуратура № 1,прокурор,784c6333-a17e-4796-a69e-ff378c922e01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12215,Петров Іван Сергійович,Запорізька місцева прокуратура №3 Запорізької області,прокурор,c0ab9a3f-0843-4ecc-ada7-0d9b42d9f22a,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,,,,,,,,,,,,,,,,
12227,САВОН АНГЕЛІНА СЕРГІЇВНА,Мелітопольська місцева прокуратура ,прокурор,5bc9f72c-5187-4f17-8f99-8bbde33fc6e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,,,,,,,,,,,,,,,,
12255,Прокопенко Максим Юрійович,Кременчуцька місцева прокуратура Полтавської області,Прокурор,1f0ce5a7-718a-4ed6-bbc5-c84b9a4418f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12369,Колоша Євген Вікторович,Житомирська місцева прокуратура Житомирської області,Прокурор,0e09ab25-9816-4331-a6ea-e09bcdf2c78c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12485,Доброхотов Олег Вадимович,Маріупольська місцева прокуратура №1 Донецької області ,прокурор,9c9bd589-b062-4b9d-a380-5ef4a2280e8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12792,Височин Олег Олегович,Томаківський відділ Нікопольської місцевої прокуратури Дніпропетровської області,прокурор,16a983c0-ccf5-4742-b2c9-531c0c43cfb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12886,Лобас Максим Сергійович,Артемівська місцева прокуратура Донецької області,прокурор,50c2b263-b9e7-4a06-aa09-7b7fc843158d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12939,Михальчук Оксана Григорівна,Кам'янець-Подільська місцева прокуратура,прокурор,c23b2d9a-d609-4f35-ab6a-a6d2f9d00af3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13174,Пелех-Красножон Людмила Миколаївна,Житомирська місцева прокуратура Житомирської області,прокурор,c60a371e-b6ac-4029-bd0a-ce1a5ecff588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13178,Варчук Тетяна Михайлівна,Прокурор Могилів-Подільської місцевої прокуратури,прокурор,1357105f-330a-44f9-8b03-72e4fa30f7f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13268,Семченко Інна Вікторівна,Харківська місцева прокуратура №1 ,прокурор,d2732a65-22d5-495c-9728-bda89cb43f02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13375,Жданкіна Марина Володимирівна,Прокуратура Харківської області,прокурор,c86e05d5-c0f8-440a-a243-d4fcca9885d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13663,Іванчук Юлія Олегівна,Херсонська місцева прокуратура Херсонської області,прокурор,863f1208-71bb-48f6-8a46-0c1a4616e285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13679,Шаптала Людмила Вікторівна,Запорізька місцева прокуратура №1,прокурор,f02652a0-e7d0-48fb-8b0d-3cf8ebca52cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13689,Яланська Альона Петрівна,Запорізька місцева прокуратура №1,прокурор,8fe36d75-2fb1-4844-8e74-00f70e8dee47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13970,Марченко Ганна Сергіївна,Херсонська місцева прокуратура Херсонської області,прокурор,d8ebac2c-90fd-41c2-8153-0921587fb837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13994,Душин Олег Володимирович,Ізмаїльська місцева прокуратура Одеської області ,Прокурор,33af2641-e696-49f1-9dd1-7046daaadc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054,Круш Яна Олександрівна,Конотопська місцева прокуратура Сумської області,прокурор,16d97b79-613b-465d-897d-f24a119e3471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14262,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188,Лисицина Олена Борисівна,Прокуратура Станично-Луганського району Луганської області,прокурор,55a588d3-b1e5-4abd-91e0-882b3cbd563f,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,
14212,Унжаков Богдан Михайлович,Криворізька місцева прокуратура №2 Дніпропетровської області,прокурор,5f5fae3d-4ffa-401a-8d13-1edccf2461bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14325,Твердохліб Олена Віталіївна,Роздільнянська місцева прокуратура Одеської області ,прокурор,fa543ce1-44ed-4645-b9e1-4f7208b77b47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14375,Магда Роман Олексійович,Полтавська місцева прокуратура,прокурор,13da6001-5086-47bf-9e0d-5ac5f45f1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14430,Павлійчук Кристина Вікторівна,Дніпропетровська місцева прокуратура №2 прокуратури Дніпропетровської області,прокурор,62bb137a-d2cf-43eb-92cd-5ace709c29d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14467,Сероветник Тетяна Віталіївна,Житомирська місцева прокуратура Житомирської області,прокурор,ab348305-ee1e-4d45-8759-eee970580768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14524,Барановський Сергій Федорович,Жмеринська місцева прокуратура,прокурор,fab705cb-d384-4ec6-8f85-f7b949f7fc54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14543,Якуба Ірина Сергіївна,Київська прокуратура № 3 міста Києва,прокурор,7a1e34c1-484a-43a9-8fc1-989db5682c60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14597,Бевз Андрій Сергійович,Дніпропетровська місцева прокуратура № 1 Дніпропетровської області,прокурор,045c256f-56fe-40a6-abfa-d8e87a31de70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14661,Христик Наталія Петрівна,Летичівський відділ Хмельницької місцевої прокуратури,прокурор,fb4d5dad-9942-44d8-b141-bba4f81de9a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14678,Мороз Михайло Юрійович,Запорізька місцева прокуратура № 3 Запорізької області,прокурор,6d095bca-4ba8-4a72-9e4d-658c62d4cbdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14800,Павлюк Юлія Олександрівна,Бобровицький відділ Ніжинської місцевої прокуратури,прокурор,03602d56-87fd-4c29-aca9-1746b57efd86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15047,Турчинська Ольга Євгеніївна,Луцька місцева прокуратура Волинської області,прокурор,4ec9410d-bc5a-48de-85b2-3f7a70458c06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15069,Добривечір Катерина Володимирівна,Бориспільська місцева прокуратура Київської області ,прокурор,e6123f1e-67e7-4e62-b263-981cef604abd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15080,Галенко Ростислав Владиславович,Чернігівська місцева прокуратура,прокурор,e200e5d8-d50a-465f-bf42-48644bcf3487,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15131,Корнієнко Євген Вадимович,Полтавська місцева прокуратура Полтавської області,прокурор,b243617d-8370-443b-b1bc-46751d260bc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15414,Нужна Ольга Анатоліївна,Шосткинська місцева прокуратура,прокурор,3af5b2f1-4674-4b51-848f-328139b3c359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
